OBJECTID,ID,NAME,TELEPHONE,ADDRESS,CITY,STATE,COUNTY,X,Y
14237,10836655,HOUSTON INDEPENDENT SCHOOL DISTRICT POLICE DEPARTMENT,713-842-3715,3500 TAMPA STREET,HOUSTON,TX,HARRIS,-95.36554,29.7037281
14238,10027535,CHANDLER POLICE DEPARTMENT HEADQUARTERS,480-782-4130,250 EAST CHICAGO STREET,CHANDLER,AZ,MARICOPA,-111.838223,33.3009002
14239,10760489,COLLINWOOD POLICE DEPARTMENT,931-724-9227,106 3RD AVENUE,COLLINWOOD,TN,WAYNE,-87.7376717,35.1747904
14240,10309581,WAYCROSS POLICE DEPARTMENT,912-287-2921,512 OAK STREET,WAYCROSS,GA,WARE,-82.3594581,31.2168044
14241,10478222,DELAVAN POLICE DEPARTMENT,309-244-8226,219 SOUTH LOCUST STREET,DELAVAN,IL,TAZEWELL,-89.5474817,40.3737103
14242,10480575,NORTH PEKIN POLICE DEPARTMENT,309-382-3412,318 NORTH MAIN STREET,NORTH PEKIN,IL,TAZEWELL,-89.6195132,40.6207871
14243,10025919,DEER CREEK POLICE DEPARTMENT,309-447-6749,101 WEST 1ST STREET,DEER CREEK,IL,TAZEWELL,-89.3329421,40.6273888
14244,10760410,MARTIN POLICE DEPARTMENT,731-587-5355,731 UNIVERSITY STREET,MARTIN,TN,WEAKLEY,-88.8499697,36.3422533
14245,10478182,CHENOA POLICE DEPARTMENT,815-945-7111,201 SOUTH GREEN STREET,CHENOA,IL,MCLEAN,-88.7203561,40.7436798
14246,10760388,SHARON POLICE DEPARTMENT,731-456-2111,136 EAST MAIN STREET,SHARON,TN,WEAKLEY,-88.8261985,36.2333436
14247,10049034,GREENE COUNTY SHERIFFS OFFICE,870-236-7612,1809 NORTH ROCKINGCHAIR ROAD,PARAGOULD,AR,GREENE,-90.5464835,36.0799098
14248,10841500,ATHERTON POLICE DEPARTMENT,650-323-8471,83 ASHFIELD ROAD,ATHERTON,CA,SAN MATEO,-122.1976196,37.4635548
14249,11532773,CALIFORNIA HIGHWAY PATROL - NORTHERN DIVISION OFFICE AREA 101,530-225-2715,2485 SONOMA STREET,REDDING,CA,SHASTA,-122.4041503,40.5730357
14250,10305900,TOWN OF SARATOGA CONSTABLE,715-325-5204,1120 STATE HIGHWAY 73 SOUTH,WISCONSIN RAPIDS,WI,WOOD,-89.8165479,44.3068154
14251,10305890,REESEVILLE POLICE DEPARTMENT,920-927-5272,214 FIREHOUSE LANE,REESEVILLE,WI,DODGE,-88.8469443,43.3034098
14252,10172767,RIVER EDGE POLICE DEPARTMENT,201-262-1233,705 KINDERKAMACK ROAD,RIVER EDGE,NJ,BERGEN,-74.0338,40.9324713
14253,10027537,FLEMING NEON POLICE DEPARTMENT,606-855-7900,955 STATE HIGHWAY 317,NEON,KY,LETCHER,-82.714382,37.1910474
14254,10027538,KENTUCKY STATE UNIVERSITY POLICE,502-597-6875,400 EAST MAIN STREET,FRANKFORT,KY,FRANKLIN,-84.8563715,38.1999524
14255,10223479,LEESBURG POLICE DEPARTMENT,256-526-8888,1910 LOKEY STREET,LEESBURG,AL,CHEROKEE,-85.76137,34.1792748
14256,10305190,COLTON POLICE DEPARTMENT,509-229-3874,706 BROADWAY STREET,COLTON,WA,WHITMAN,-117.1278412,46.5677105
14257,10760721,PLAINVIEW POLICE DEPARTMENT,865-992-5841,1037 TAZEWELL PIKE,LUTTRELL,TN,UNION,-83.7859824,36.1855339
14258,10478024,GENEVA POLICE DEPARTMENT,630-232-4736,20 POLICE PLAZA,GENEVA,IL,KANE,-88.3043864,41.8870397
14259,10416613,CITY OF HENDERSONVILLE POLICE DEPARTMENT,828-697-3031,145 5TH AVENUE EAST,HENDERSONVILLE,NC,HENDERSON,-82.4601864,35.3179542
14260,10025908,WONDER LAKE POLICE DEPARTMENT,815-728-0535,4200 THOMPSON ROAD,WONDER LAKE,IL,MCHENRY,-88.3691474,42.3866023
14261,10479976,JUNCTION CITY POLICE DEPARTMENT,618-532-5899,1013 MADISON AVENUE,SANDOVAL,IL,MARION,-89.1279278,38.5789325
14262,10478352,IUKA POLICE DEPARTMENT,618-323-6918,102 SOUTH AVENUE,IUKA,IL,MARION,-88.7899215,38.6155031
14263,10837352,DEL RIO POLICE DEPARTMENT,830-774-2711,110 EAST BROADWAY STREET,DEL RIO,TX,VAL VERDE,-100.899552,29.3621615
14264,10769742,EASTERN MICHIGAN UNIVERSITY POLICE DEPARTMENT,734-487-1222,123 STRUCTURE DRIVE,YPSILANTI,MI,WASHTENAW,-83.6277093,42.249773
14265,10770848,WEST UNITY POLICE DEPARTMENT,419-924-2271,118 WEST JACKSON STREET,WEST UNITY,OH,WILLIAMS,-84.4342817,41.5867094
14266,10837358,EDGEWOOD POLICE DEPARTMENT,903-896-4100,205 NORTHEAST FRONT STREET,EDGEWOOD,TX,VAN ZANDT,-95.8848941,32.6982694
14267,10027262,SOUTHWEST TEXAS JUNIOR COLLEGE POLICE,830-591-7333,2401 GARNER FIELD ROAD,UVALDE,TX,UVALDE,-99.7426478,29.2212566
14268,10841547,COLMA POLICE DEPARTMENT,650-997-8321,1199 EL CAMINO REAL,COLMA,CA,SAN MATEO,-122.4583602,37.6771528
14269,10306194,OUTAGAMIE COUNTY SHERIFFS DEPARTMENT / OUTAGAMIE COUNTY JAIL,920-832-5605,320 SOUTH WALNUT STREET,APPLETON,WI,OUTAGAMIE,-88.4110888,44.2584676
14270,10223756,UNIVERSITY OF NORTH ALABAMA DEPARTMENT OF PUBLIC SAFETY,256-765-4357,706 WATERLOO ROAD,FLORENCE,AL,LAUDERDALE,-87.6862781,34.806559
14271,10223611,TUSCUMBIA POLICE DEPARTMENT,256-383-3121,218 SOUTH DICKSON STREET,TUSCUMBIA,AL,COLBERT,-87.7025218,34.7306597
14272,10825975,NEW YORK CITY POLICE DEPARTMENT - 79TH PRECINCT,718-636-6611,263 TOMPKINS AVENUE,BROOKLYN,NY,KINGS,-73.9447134,40.6888591
14273,10825993,NEW YORK CITY POLICE DEPARTMENT - 81ST PRECINCT,718-574-0411,30 RALPH AVENUE,BROOKLYN,NY,KINGS,-73.9243413,40.6895139
14274,10825994,NEW YORK CITY POLICE DEPARTMENT - 83RD PRECINCT,718-574-1605,480 KNICKERBOCKER AVENUE,BROOKLYN,NY,KINGS,-73.9178484,40.6982041
14275,10223336,BAKER HILL POLICE DEPARTMENT,334-616-0062,1896 STATE HIGHWAY 131 SOUTH,EUFAULA,AL,BARBOUR,-85.3018993,31.7803041
14276,10172492,THORNTON POLICE DEPARTMENT,603-726-3871,16 MERRILL ACCESS ROAD,THORNTON,NH,GRAFTON,-71.6863511,43.9182374
14277,10027328,COLORADO DEPARTMENT OF CONSERVATION AND WILDLIFE,303-291-7227,6060 BROADWAY,DENVER,CO,ADAMS,-104.9871222,39.8058088
14278,10027320,SOUTHERN OREGON UNIVERSITY CAMPUS PUBLIC SAFETY,541-552-6258,382 WIGHTMAN STREET,ASHLAND,OR,JACKSON,-122.6923404,42.1879752
14279,10027618,ELM SPRINGS POLICE DEPARTMENT,479-248-7323,289 JAYROE AVENUE,ELM SPRINGS,AR,WASHINGTON,-94.2353191,36.2088145
14280,10833075,NEW YORK STATE PARK POLICE - SARATOGA REGION,518-584-2004,65 SOUTH BROADWAY,SARATOGA SPRINGS,NY,SARATOGA,-73.7904595,43.064701
14281,10478317,HAMPTON POLICE DEPARTMENT,309-496-9123,901 4TH STREET,HAMPTON,IL,ROCK ISLAND,-90.4038842,41.5517599
14282,10770771,STRYKER POLICE DEPARTMENT,419-682-4911,200 NORTH DEFIANCE STREET,STRYKER,OH,WILLIAMS,-84.4139498,41.5054092
14283,10837409,ELECTRA POLICE DEPARTMENT,940-495-2131,111 CLEVELAND AVENUE EAST,ELECTRA,TX,WICHITA,-98.9177557,34.029662
14284,10837143,EMORY POLICE DEPARTMENT,903-474-9003,399 NORTH TEXAS STREET,EMORY,TX,RAINS,-95.7652017,32.8751025
14285,10027856,CAMP COUNTY CONSTABLE - PRECINCT 1,903-856-7853,126 CHURCH STREET,PITTSBURG,TX,CAMP,-94.9657993,32.9956807
14286,10048934,SOUTHEAST ARKANSAS LAW ENFORCEMENT CENTER - ALCOHOL TOBACCO FIREARMS AND EXPLOSIVES,870-382-6212,605 UNITED STATES HIGHWAY 65,DUMAS,AR,DESHA,-91.4911599,33.8999565
14287,10838970,EL PASO COUNTY SHERIFFS OFFICE - FABENS SUBSTATION,915-764-3972,201 CAMP STREET NORTHWEST,FABENS,TX,EL PASO,-106.1572835,31.5059533
14288,10478610,SAINT PETER POLICE DEPARTMENT,618-349-6180,704 WEST 3RD STREET,SAINT PETER,IL,FAYETTE,-88.8626797,38.867736
14289,10478468,NEOGA POLICE DEPARTMENT,217-895-3237,533 CHESTNUT AVENUE,NEOGA,IL,CUMBERLAND,-88.4539531,39.3189876
14290,10424441,KIMBALL POLICE DEPARTMENT,304-585-7913,WEST MAIN STREET,KIMBALL,WV,MCDOWELL,-81.5065408,37.4286304
14291,10026287,ATLANTA POLICE DEPARTMENT,217-648-2373,112 SOUTHWEST 1ST STREET,ATLANTA,IL,LOGAN,-89.2327963,40.261526
14292,10223023,WINNFIELD POLICE DEPARTMENT,318-628-3511,203 SOUTH JONES STREET,WINNFIELD,LA,WINN,-92.6393373,31.9254276
14293,11527451,WESTPORT POLICE DEPARTMENT,812-591-2651,203 EAST MULBERRY STREET,WESTPORT,IN,DECATUR,-85.5740991,39.1766271
14294,10826012,NEW YORK CITY POLICE DEPARTMENT - 88TH PRECINCT,718-636-6511,298 CLASSON AVENUE,BROOKLYN,NY,KINGS,-73.960468,40.6900921
14295,10826011,NEW YORK CITY POLICE DEPARTMENT - 94TH PRECINCT,718-383-3879,100 MESEROLE AVENUE,BROOKLYN,NY,KINGS,-73.9532578,40.7267029
14296,10825982,NEW YORK CITY POLICE DEPARTMENT - BROOKLYN NORTH TASK FORCE,718-573-5000,179 WILSON AVENUE,BROOKLYN,NY,KINGS,-73.9234898,40.6996824
14297,10833047,NEW YORK STATE PARK POLICE FINGER LAKES - HEADQUARTERS,607-387-7041,2221 TAUGHANNOCK PARK ROAD,TRUMANSBURG,NY,TOMPKINS,-76.6055405,42.543188
14298,10026218,BISHOP STATE COMMUNITY COLLEGE POLICE DEPARTMENT - CARVER CAMPUS,251-662-5399,414 STANTON ROAD,MOBILE,AL,MOBILE,-88.0937113,30.7008313
14299,10840689,NEW YORK STATE POLICE TROOP G ZONE 2 - WILTON,518-583-7000,301 BALLARD ROAD,GANSEVOORT,NY,SARATOGA,-73.7361844,43.1764919
14300,10770265,SHELBY POLICE DEPARTMENT,419-347-2242,3100 WAREHAM ROAD,SHELBY,OH,RICHLAND,-82.6371975,40.8653074
14301,11532692,SAN FRANCISCO POLICE DEPARTMENT - TARAVAL STATION,415-759-3100,2345 24TH AVENUE,SAN FRANCISCO,CA,SAN FRANCISCO,-122.4814213,37.7437451
14302,10833131,ALEXANDRIA BAY VILLAGE POLICE DEPARTMENT,315-482-2211,110 WALTON STREET,ALEXANDRIA BAY,NY,JEFFERSON,-75.9070594,44.3369464
14303,10837426,FLORENCE POLICE DEPARTMENT,254-793-3110,304 EAST MAIN STREET,FLORENCE,TX,WILLIAMSON,-97.7920483,30.8417184
14304,10478332,HILLSBORO POLICE DEPARTMENT,217-532-6129,447 SOUTH MAIN STREET,HILLSBORO,IL,MONTGOMERY,-89.4930717,39.1574969
14305,10837438,FLORESVILLE POLICE DEPARTMENT,830-393-4055,920 C STREET,FLORESVILLE,TX,WILSON,-98.1594147,29.1322112
14306,10769773,GAGETOWN POLICE DEPARTMENT,989-665-9981,6437 SOUTH STREET,GAGETOWN,MI,TUSCOLA,-83.2454895,43.6556429
14307,10833263,GALWAY VILLAGE POLICE DEPARTMENT,518-882-9181,5395 LAKE ROAD,GALWAY,NY,SARATOGA,-74.0558981,43.0278093
14308,10760645,MADISON COUNTY SHERIFFS DEPARTMENT,731-423-6000,546 EAST COLLEGE STREET,JACKSON,TN,MADISON,-88.8107026,35.6161264
14309,10760701,NOLENSVILLE POLICE DEPARTMENT,615-776-3633,7240 NOLENSVILLE ROAD,NOLENSVILLE,TN,WILLIAMSON,-86.6720898,35.9605499
14310,10222088,BUCHANAN COUNTY SHERIFFS DEPARTMENT / BUCHANAN COUNTY JAIL,319-334-2568,210 5TH AVENUE NORTHEAST,INDEPENDENCE,IA,BUCHANAN,-91.8885799,42.4703325
14311,10025868,TOLEDO POLICE DEPARTMENT,217-849-3336,160 COURTHOUSE SQUARE,TOLEDO,IL,CUMBERLAND,-88.2458244,39.2725444
14312,10309384,OCONEE POLICE DEPARTMENT,478-552-8154,140 FAIRBANKS STREET,OCONEE,GA,WASHINGTON,-82.9589721,32.8565107
14313,10478029,LINCOLN POLICE DEPARTMENT,217-732-2151,911 PEKIN STREET,LINCOLN,IL,LOGAN,-89.3594442,40.1457377
14314,10826017,NEW YORK CITY POLICE DEPARTMENT - BROOKLYN SOUTH TASK FORCE,718-851-4344,397 CONEY ISLAND AVENUE,BROOKLYN,NY,KINGS,-73.9709696,40.6482206
14315,10841611,GUADALUPE POLICE DEPARTMENT,805-343-2112,4490 10TH STREET,GUADALUPE,CA,SANTA BARBARA,-120.5690135,34.9694532
14316,10172319,MONMOUTH BEACH POLICE DEPARTMENT,732-229-1313,14 WILLOW AVENUE,MONMOUTH BEACH,NJ,MONMOUTH,-73.9791392,40.3303768
14317,10305293,MATTAWA POLICE DEPARTMENT,509-932-4112,521 GOVERNMENT WAY,MATTAWA,WA,GRANT,-119.8987907,46.7380543
14318,10760602,JOHNSON CITY POLICE DEPARTMENT,423-434-6125,601 EAST MAIN STREET,JOHNSON CITY,TN,WASHINGTON,-82.3423521,36.3211473
14319,10817839,ANCHORAGE POLICE DEPARTMENT,907-786-8500,4501 ELMORE ROAD,ANCHORAGE,AK,ANCHORAGE,-149.8060879,61.1794747
14320,10416375,UNIVERSITY OF NORTH CAROLINA CAMPUS POLICE,828-251-6710,1 UNIVERSITY HEIGHTS,ASHEVILLE,NC,BUNCOMBE,-82.567057,35.6171098
14321,10172690,WOODCLIFF LAKE POLICE DEPARTMENT,201-391-8222,184 PASCACK ROAD,WOODCLIFF LAKE,NJ,BERGEN,-74.0484743,41.0222044
14322,10835925,ARP POLICE DEPARTMENT,903-859-6042,109 WEST LONGVIEW STREET,ARP,TX,SMITH,-95.0600057,32.2247387
14323,11532690,SAN FRANCISCO POLICE DEPARTMENT - RICHMOND STATION,415-666-8000,461 6TH AVENUE,SAN FRANCISCO,CA,SAN FRANCISCO,-122.4644326,37.7800334
14324,10027271,BRAZOS RIVER AUTHORITY,940-779-2321,301 OBSERVATION POINT ROAD,GRAFORD,TX,PALO PINTO,-98.4269931,32.8732498
14325,10837427,GEORGETOWN POLICE DEPARTMENT,512-930-3510,809 MARTIN LUTHER KING STREET,GEORGETOWN,TX,WILLIAMSON,-97.6812949,30.6361459
14326,10309464,JASPER COUNTY SHERIFFS OFFICE / JASPER COUNTY JAIL,706-468-4912,1551 STATE HIGHWAY 212 WEST,MONTICELLO,GA,JASPER,-83.716752,33.3177878
14327,10026205,MARTINSVILLE POLICE DEPARTMENT,217-382-4023,19 WEST CUMBERLAND STREET,MARTINSVILLE,IL,CLARK,-87.8827872,39.3327633
14328,10837339,GILMER POLICE DEPARTMENT,903-843-5545,208 WEST HARRISON STREET,GILMER,TX,UPSHUR,-94.9456657,32.7279446
14329,10837505,GRAFTON POLICE DEPARTMENT,603-523-7667,7 LIBRARY ROAD,GRAFTON,NH,GRAFTON,-71.949154,43.5621766
14330,10837190,GRANGER POLICE DEPARTMENT,512-859-2644,201 EAST ELM STREET,GRANGER,TX,WILLIAMSON,-97.4416446,30.7168075
14331,10223656,CULLMAN COUNTY SHERIFFS DEPARTMENT,256-734-0342,1910 BEECH AVENUE SOUTHEAST,CULLMAN,AL,CULLMAN,-86.8296303,34.1505055
14332,10478026,BELVIDERE POLICE DEPARTMENT,815-544-9626,615 NORTH MAIN STREET,BELVIDERE,IL,BOONE,-88.845181,42.2650246
14333,10223724,WIREGRASS VIOLENT CRIME TASK,334-774-0482,139 WEST REYNOLDS ROAD,OZARK,AL,DALE,-85.6397427,31.4586261
14334,10049323,FORT CHAFFEE POLICE DEPARTMENT,479-484-2666,2100 FORT SMITH BOULEVARD,FORT CHAFFEE,AR,SEBASTIAN,-94.2872449,35.305373
14335,10025879,PLEASANT HILL POLICE DEPARTMENT,217-734-2113,104 WEST QUINCY STREET,PLEASANT HILL,IL,PIKE,-90.8723734,39.4438319
14336,10478619,STONINGTON POLICE DEPARTMENT,217-325-4221,416 NORTH MAIN STREET,STONINGTON,IL,CHRISTIAN,-89.1901788,39.6392675
14337,10172321,MARLBORO TOWNSHIP POLICE DEPARTMENT,732-536-0100,1979 TOWNSHIP DRIVE,MARLBORO,NJ,MONMOUTH,-74.2669171,40.3275501
14338,10026789,MANILLA POLICE DEPARTMENT,712-654-2632,443 MAIN STREET,MANILLA,IA,CRAWFORD,-95.2328947,41.8899898
14339,10027663,SAN DIEGO UNIFIED SCHOOL DISTRICT POLICE DEPARTMENT,619-291-7678,4100 NORMAL STREET,SAN DIEGO,CA,SAN DIEGO,-117.1477648,32.7535708
14340,10027692,NAPA VALLEY COMMUNITY COLLEGE POLICE DEPARTMENT,707-253-3330,ROY PATRICK AVENUE,NAPA,CA,NAPA,-122.2758245,38.2727355
14341,10839576,AUSTIN POLICE DEPARTMENT - NORTH SUBSTATION,512-974-4245,12425 LAMPLIGHT VILLAGE AVENUE,AUSTIN,TX,TRAVIS,-97.696135,30.4143306
14342,10839589,AUSTIN POLICE DEPARTMENT - SOUTH SUBSTATION,512-974-8230,404 RALPH ABLANEDO DRIVE,AUSTIN,TX,TRAVIS,-97.7931748,30.175511
14343,10833151,BALLSTON SPA VILLAGE POLICE DEPARTMENT,518-885-5111,30 BATH STREET,BALLSTON SPA,NY,SARATOGA,-73.8504638,43.001765
14344,10223345,BRANCHVILLE POLICE DEPARTMENT,205-629-6285,40 BLAIR FARM ROAD,BRANCHVILLE,AL,ST CLAIR,-86.431558,33.658778
14345,10222950,PATTERSON POLICE DEPARTMENT,985-395-6161,1314 MAIN STREET,PATTERSON,LA,ST MARY,-91.3026015,29.6975138
14346,10760843,WAYNESBORO POLICE DEPARTMENT,931-722-5458,122 PUBLIC SQUARE EAST,WAYNESBORO,TN,WAYNE,-87.7619213,35.3199441
14347,10833287,GROTON VILLAGE POLICE DEPARTMENT,607-898-3131,108 EAST CORTLAND STREET,GROTON,NY,TOMPKINS,-76.36724,42.5905398
14348,10837282,HARDIN SIMMONS UNIVERSITY POLICE DEPARTMENT,325-670-1461,1325 VOGEL STREET,ABILENE,TX,TAYLOR,-99.7358761,32.4786113
14349,11528013,ATLANTA MARSHALS DEPARTMENT,765-292-2355,105 EAST MAIN STREET,ATLANTA,IN,HAMILTON,-86.0261498,40.2162718
14350,10172769,GLEN ROCK POLICE DEPARTMENT,201-652-3800,1 HARDING PLAZA,GLEN ROCK,NJ,BERGEN,-74.1280613,40.9612346
14351,10836653,HEDWIG VILLAGE POLICE DEPARTMENT,713-461-4797,9000 GAYLORD STREET,HOUSTON,TX,HARRIS,-95.5104897,29.7830491
14352,10836654,HOUSTON FIRE AND INVESTIGATION DIVISION,713-865-9000,2931 WEST 12TH STREET,HOUSTON,TX,HARRIS,-95.4312869,29.7912113
14353,10478662,WASHBURN POLICE DEPARTMENT,309-248-7351,130 NORTH JEFFERSON STREET,WASHBURN,IL,WOODFORD,-89.2908619,40.9180951
14354,10478255,EUREKA POLICE DEPARTMENT,309-467-2541,210 NORTH MAIN STREET,EUREKA,IL,WOODFORD,-89.2732691,40.7227981
14355,11531450,CAREFREE MARSHALS OFFICE,480-488-3686,100 EASY STREET,CAREFREE,AZ,MARICOPA,-111.9226056,33.8240665
14356,10223293,FLORALA STATE PARK,334-858-6425,22738 AZALEA AVENUE,FLORALA,AL,COVINGTON,-86.3209881,31.0011385
14357,10478085,ALEXIS POLICE DEPARTMENT,309-482-5537,122 NORTH MAIN STREET,ALEXIS,IL,WARREN,-90.5552504,41.0639636
14358,10223709,BALDWIN COUNTY DRUG TASK FORCE,251-972-6872,18126 COUNTY ROAD 54,ROBERTSDALE,AL,BALDWIN,-87.7151461,30.5669897
14359,10478307,GRANVILLE POLICE DEPARTMENT,815-339-2514,316 SOUTH MCCOY STREET,GRANVILLE,IL,PUTNAM,-89.2283906,41.2607698
14360,10760525,EAST TENNESSEE STATE UNIVERSITY POLICE,423-439-6900,807 UNIVERSITY PARKWAY,JOHNSON CITY,TN,WASHINGTON,-82.3636724,36.3047268
14361,10027691,BALDWIN PARK UNIFIED SCHOOL DISTRICT POLICE,626-856-4364,3699 HOLLY AVENUE,BALDWIN PARK,CA,LOS ANGELES,-117.9611623,34.0819141
14362,10024743,CALIFORNIA PARKS AND RECREATION LAW ENFORCEMENT - SIERRA DISTRICT,530-525-7232,7360 EMERALD BAY ROAD,TAHOMA,CA,EL DORADO,-120.1206377,39.0579634
14363,11532693,SAN FRANCISCO POLICE DEPARTMENT - TENDERLOIN STATION,415-345-7300,301 EDDY STREET,SAN FRANCISCO,CA,SAN FRANCISCO,-122.4128944,37.7836956
14364,10826022,NEW YORK CITY POLICE DEPARTMENT - HIGHWAY PATROL UNIT 2,718-377-1444,2900 FLATBUSH AVENUE,BROOKLYN,NY,KINGS,-73.911717,40.5992968
14365,10826027,NEW YORK CITY POLICE DEPARTMENT - HOUSING POLICE SERVICE AREA 1,718-265-7300,2860 WEST 23RD STREET,BROOKLYN,NY,KINGS,-73.9903701,40.5762746
14366,10835917,BULLARD POLICE DEPARTMENT,903-894-7788,114 PHILLIPS STREET,BULLARD,TX,SMITH,-95.3212521,32.1385649
14367,10027523,UNIVERSITY OF CONNECTICUT-STORRS POLICE HEADQUARTERS,860-486-4800,126 NORTH EAGLEVILLE ROAD,STORRS,CT,TOLLAND,-72.2605092,41.8097252
14368,10423855,IRON COUNTY SHERIFFS DEPARTMENT / IRON COUNTY JAIL,573-546-7321,220 SOUTH SHEPHERD STREET,IRONTON,MO,IRON,-90.6290131,37.597862
14369,10760517,DRESDEN POLICE DEPARTMENT,731-364-2270,117 WEST MAIN STREET,DRESDEN,TN,WEAKLEY,-88.7083002,36.2914583
14370,10760564,HAMBLEN COUNTY SHERIFFS DEPARTMENT / HAMBLEN COUNTY JAIL,423-586-3781,510 ALLISON STREET,MORRISTOWN,TN,HAMBLEN,-83.2985964,36.2152447
14371,10837408,BURKBURNETT POLICE DEPARTMENT,940-569-2231,208 EAST 4TH STREET,BURKBURNETT,TX,WICHITA,-98.5726209,34.098182
14372,10836657,HUMBLE INDEPENDENT SCHOOL DISTRICT POLICE DEPARTMENT,281-641-7900,341 CHARLES STREET,HUMBLE,TX,HARRIS,-95.2633585,30.0012072
14373,10049091,CLEBURNE COUNTY SHERIFFS OFFICE,501-362-8143,914 SOUTH 9TH STREET,HEBER SPRINGS,AR,CLEBURNE,-92.039929,35.483512
14374,10230076,RICHLAND COUNTY SHERIFFS DEPARTMENT / RICHLAND COUNTY JAIL,701-642-7711,413 3RD AVENUE NORTH,WAHPETON,ND,RICHLAND,-96.6061462,46.2658536
14375,10760715,PERRY COUNTY SHERIFFS DEPARTMENT / PERRY COUNTY JAIL,931-589-8803,582 BETHEL ROAD,LINDEN,TN,PERRY,-87.8532586,35.5896965
14376,10310534,LAMOILLE COUNTY SHERIFFS DEPARTMENT,802-888-3502,162 COMMONWEALTH AVENUE,HYDE PARK,VT,LAMOILLE,-72.6174876,44.5932586
14377,10172519,HOPKINTON POLICE DEPARTMENT,603-746-5151,1696 HOPKINTON ROAD,HOPKINTON,NH,MERRIMACK,-71.6783755,43.1964353
14378,10025699,DUKE UNIVERSITY POLICE DEPARTMENT,919-684-6571,502 OREGON STREET,DURHAM,NC,DURHAM,-78.9261618,36.0015562
14379,10222016,OKOBOJI POLICE DEPARTMENT,712-332-7845,1106 DEPOT AVENUE,OKOBOJI,IA,DICKINSON,-95.1311303,43.3803518
14380,10223331,ATHENS POLICE DEPARTMENT,256-233-8700,951 EAST HOBBS STREET,ATHENS,AL,LIMESTONE,-86.9575928,34.8038885
14381,10223004,MADISONVILLE POLICE DEPARTMENT,985-845-3393,805 MAIN STREET,MADISONVILLE,LA,ST TAMMANY,-90.1564746,30.4038192
14382,10025940,IDAHO BRAND BOARD HEADQUARTERS,208-884-7070,700 SOUTH STRATFORD DRIVE,MERIDIAN,ID,ADA,-116.3827837,43.5988799
14383,10223946,FARGO POLICE DEPARTMENT,701-235-4493,222 4TH STREET NORTH,FARGO,ND,CASS,-96.7850484,46.8785091
14384,10826028,NEW YORK CITY POLICE DEPARTMENT - HOUSING POLICE SERVICE AREA 2,718-922-8001,560 SUTTER AVENUE,BROOKLYN,NY,KINGS,-73.8982934,40.6687396
14385,11532685,SAN FRANCISCO POLICE DEPARTMENT - CENTRAL STATION,415-315-2400,766 VALLEJO STREET,SAN FRANCISCO,CA,SAN FRANCISCO,-122.4099534,37.7987276
14386,10826029,NEW YORK CITY POLICE DEPARTMENT - HOUSING POLICE SERVICE AREA 3,718-386-4101,25 CENTRAL AVENUE,BROOKLYN,NY,KINGS,-73.932166,40.7023651
14387,10826030,NEW YORK CITY POLICE DEPARTMENT - HOUSING POLICE SERVICE AREA 3 SATELLITE OFFICE,718-222-9805,4 AUBURN PLACE,BROOKLYN,NY,KINGS,-73.9776278,40.6940573
14388,10826021,NEW YORK CITY POLICE DEPARTMENT - MOUNTED UNIT TROOP E,718-648-4800,2815 BRIGHTON 3RD STREET,BROOKLYN,NY,KINGS,-73.9652957,40.5825195
14389,10825989,NEW YORK CITY POLICE DEPARTMENT - SCHOOL SAFETY DIVISION - BROOKLYN NORTH COMMAND,718-387-1108,850 GRAND STREET,BROOKLYN,NY,KINGS,-73.9390646,40.7118122
14390,10683630,ASCENSION PARISH SHERIFFS DEPARTMENT - GONZALES,225-621-8300,828 SOUTH IRMA BOULEVARD,GONZALES,LA,ASCENSION,-90.9131036,30.2264844
14391,10769454,VIRGINIA BEACH SHERIFFS OFFICE / VIRGINIA BEACH CORRECTIONAL CENTER,757-385-4555,2501 JAMES MADISON BOULEVARD,VIRGINIA BEACH,VA,VIRGINIA BEACH CITY,-76.061431,36.7529997
14392,10837357,CANTON POLICE DEPARTMENT,903-567-4991,24980 STATE HIGHWAY 64,CANTON,TX,VAN ZANDT,-95.8490212,32.5492778
14393,10025841,HAMEL POLICE DEPARTMENT,618-633-2777,111 SOUTH OLD UNITED STATES HIGHWAY 66,HAMEL,IL,MADISON,-89.8460201,38.8883637
14394,10769608,CASS CITY POLICE DEPARTMENT,989-872-2911,6506 MAIN STREET,CASS CITY,MI,TUSCOLA,-83.1739472,43.600635
14395,10049152,BENTON POLICE DEPARTMENT,501-776-5948,114 SOUTH EAST STREET,BENTON,AR,SALINE,-92.5851277,34.5629417
14396,10049059,PARKIN POLICE DEPARTMENT,870-755-5491,122 WILSON STREET,PARKIN,AR,CROSS,-90.5541391,35.2697717
14397,10836035,HUMBLE POLICE DEPARTMENT,281-446-7127,310 NORTH BENDER AVENUE,HUMBLE,TX,HARRIS,-95.2686369,29.9996344
14398,10027963,DARBY POLICE DEPARTMENT,406-821-3753,101 EAST TANNER AVENUE,DARBY,MT,RAVALLI,-114.1777784,46.0206442
14399,10837428,HUTTO POLICE DEPARTMENT,512-846-2200,401 WEST FRONT STREET,HUTTO,TX,WILLIAMSON,-97.5482334,30.5417606
14400,10027451,URBANA POLICE DEPARTMENT,417-993-5191,110 NORTH MAIN STREET,URBANA,MO,DALLAS,-93.1655255,37.8425652
14401,10026087,HUGO TOWN MARSHAL,719-743-2485,522 2ND AVENUE,HUGO,CO,LINCOLN,-103.4718578,39.1368866
